time,"40.49115625,74.22418125","40.49115625,74.15434375000001","40.49115625,74.08450625","40.49115625,74.01466875","40.49115625,73.94483125","40.49115625,73.87499375","40.49115625,73.80515625000001","40.49115625,73.73531875","40.51866875,74.22418125","40.51866875,74.15434375000001","40.51866875,74.08450625","40.51866875,74.01466875","40.51866875,73.94483125","40.51866875,73.87499375","40.51866875,73.80515625000001","40.51866875,73.73531875","40.546181250000004,74.22418125","40.546181250000004,74.15434375000001","40.546181250000004,74.08450625","40.546181250000004,74.01466875","40.546181250000004,73.94483125","40.546181250000004,73.87499375","40.546181250000004,73.80515625000001","40.546181250000004,73.73531875","40.573693750000004,74.22418125","40.573693750000004,74.15434375000001","40.573693750000004,74.08450625","40.573693750000004,74.01466875","40.573693750000004,73.94483125","40.573693750000004,73.87499375","40.573693750000004,73.80515625000001","40.573693750000004,73.73531875","40.601206250000004,74.22418125","40.601206250000004,74.15434375000001","40.601206250000004,74.08450625","40.601206250000004,74.01466875","40.601206250000004,73.94483125","40.601206250000004,73.87499375","40.601206250000004,73.80515625000001","40.601206250000004,73.73531875","40.628718750000004,74.22418125","40.628718750000004,74.15434375000001","40.628718750000004,74.08450625","40.628718750000004,74.01466875","40.628718750000004,73.94483125","40.628718750000004,73.87499375","40.628718750000004,73.80515625000001","40.628718750000004,73.73531875","40.656231250000005,74.22418125","40.656231250000005,74.15434375000001","40.656231250000005,74.08450625","40.656231250000005,74.01466875","40.656231250000005,73.94483125","40.656231250000005,73.87499375","40.656231250000005,73.80515625000001","40.656231250000005,73.73531875","40.683743750000005,74.22418125","40.683743750000005,74.15434375000001","40.683743750000005,74.08450625","40.683743750000005,74.01466875","40.683743750000005,73.94483125","40.683743750000005,73.87499375","40.683743750000005,73.80515625000001","40.683743750000005,73.73531875","40.711256250000005,74.22418125","40.711256250000005,74.15434375000001","40.711256250000005,74.08450625","40.711256250000005,74.01466875","40.711256250000005,73.94483125","40.711256250000005,73.87499375","40.711256250000005,73.80515625000001","40.711256250000005,73.73531875","40.73876875,74.22418125","40.73876875,74.15434375000001","40.73876875,74.08450625","40.73876875,74.01466875","40.73876875,73.94483125","40.73876875,73.87499375","40.73876875,73.80515625000001","40.73876875,73.73531875","40.76628125,74.22418125","40.76628125,74.15434375000001","40.76628125,74.08450625","40.76628125,74.01466875","40.76628125,73.94483125","40.76628125,73.87499375","40.76628125,73.80515625000001","40.76628125,73.73531875","40.79379375,74.22418125","40.79379375,74.15434375000001","40.79379375,74.08450625","40.79379375,74.01466875","40.79379375,73.94483125","40.79379375,73.87499375","40.79379375,73.80515625000001","40.79379375,73.73531875","40.82130625,74.22418125","40.82130625,74.15434375000001","40.82130625,74.08450625","40.82130625,74.01466875","40.82130625,73.94483125","40.82130625,73.87499375","40.82130625,73.80515625000001","40.82130625,73.73531875","40.84881875,74.22418125","40.84881875,74.15434375000001","40.84881875,74.08450625","40.84881875,74.01466875","40.84881875,73.94483125","40.84881875,73.87499375","40.84881875,73.80515625000001","40.84881875,73.73531875","40.87633125,74.22418125","40.87633125,74.15434375000001","40.87633125,74.08450625","40.87633125,74.01466875","40.87633125,73.94483125","40.87633125,73.87499375","40.87633125,73.80515625000001","40.87633125,73.73531875","40.90384375,74.22418125","40.90384375,74.15434375000001","40.90384375,74.08450625","40.90384375,74.01466875","40.90384375,73.94483125","40.90384375,73.87499375","40.90384375,73.80515625000001","40.90384375,73.73531875"
2014/4/23 23:00,0,0,1,6,1,0,0,0,0,0,5,11,3,3,0,0,0,1,4,9,2,2,5,0,0,6,7,6,8,4,0,0,0,4,13,0,4,3,0,0,0,12,9,3,5,0,0,0,0,8,7,11,11,0,0,0,0,6,11,16,3,0,0,0,2,3,11,9,9,0,0,0,2,0,9,5,7,0,1,0,2,3,12,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,8,1,2,0,0,1,2,2,3,0,1,0,0,0,0,2,0,2,1
2014/4/24 0:00,0,0,0,3,5,0,0,0,0,0,0,5,0,1,0,0,0,0,2,6,1,2,0,0,0,3,7,3,1,1,0,0,0,4,4,4,5,2,0,0,0,3,8,6,3,0,0,0,0,3,5,9,6,0,0,0,0,2,6,12,3,0,0,0,0,1,2,7,5,0,0,0,5,1,6,7,3,0,0,0,0,1,2,2,0,0,3,0,6,5,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,2,1
2014/4/24 1:00,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,2,1,2,0,0,0,0,1,8,2,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,2,3,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,1,0
2014/4/24 2:00,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,3,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014/4/24 3:00,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014/4/24 4:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2014/4/24 5:00,0,0,1,3,0,0,0,0,0,0,2,2,5,3,0,0,0,1,1,1,5,2,1,0,0,3,7,2,7,1,0,0,0,6,3,1,0,2,0,0,0,4,6,4,3,0,0,0,0,1,3,5,0,0,0,0,0,2,3,0,0,0,0,0,3,0,4,1,0,0,0,0,8,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2014/4/24 6:00,0,0,0,8,2,0,0,0,0,1,5,15,27,15,6,0,0,5,2,7,21,34,1,0,0,7,7,7,31,21,0,0,0,13,4,16,7,18,0,0,0,16,11,25,19,0,0,0,0,9,9,14,6,0,0,0,0,7,6,14,3,0,0,0,17,0,10,2,1,0,0,0,29,4,2,2,1,0,0,0,17,7,1,2,1,0,1,0,6,9,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,1,9,1,0,0,0,0,0,0,2,0,1,2
2014/4/24 7:00,0,0,6,12,6,0,0,0,0,4,11,23,63,24,3,0,0,1,5,23,58,78,5,0,0,9,23,26,55,18,0,0,0,28,16,19,17,10,0,0,0,28,34,47,29,0,0,0,0,16,23,33,24,0,0,0,0,13,20,28,1,0,0,0,14,16,14,10,10,1,0,0,54,7,8,11,0,0,2,0,29,14,5,7,0,0,0,1,29,28,0,0,0,4,0,0,21,0,0,6,1,1,0,0,0,0,1,16,4,2,0,0,0,0,2,1,11,2,1,1,0,0,0,0,6,0,1,2
2014/4/24 8:00,0,0,10,22,13,0,0,0,0,9,24,36,70,47,4,0,0,2,17,57,95,86,13,0,0,30,32,81,129,65,0,0,0,32,43,64,37,33,0,0,0,48,69,101,45,0,0,0,0,47,51,68,34,0,0,0,0,12,44,56,5,0,0,0,14,62,47,29,18,1,0,0,88,27,20,12,13,0,7,0,59,27,12,10,6,0,2,1,46,73,0,0,0,1,0,0,22,0,2,25,1,2,0,0,0,0,6,35,15,1,0,0,0,0,4,2,16,4,1,0,0,0,0,0,10,2,0,0
2014/4/24 9:00,0,0,22,12,27,0,0,0,0,2,9,30,50,28,10,0,0,3,22,52,45,67,5,0,0,36,26,43,127,62,0,0,0,49,51,89,48,34,0,0,0,53,78,74,40,0,0,0,0,60,67,73,14,0,0,0,0,27,73,55,9,0,0,0,15,77,49,17,11,0,0,0,50,40,35,18,7,0,5,0,35,34,14,4,0,0,0,1,40,64,0,0,0,1,0,0,27,0,4,21,7,4,0,0,0,0,1,28,6,3,0,1,0,0,1,4,6,0,3,0,0,0,0,0,5,3,0,1
2014/4/24 10:00,0,0,6,9,13,0,0,0,0,3,6,16,13,20,7,0,0,2,15,28,13,23,7,0,0,12,16,24,52,30,0,0,0,20,32,33,20,9,0,0,0,32,37,43,28,0,0,0,0,29,40,43,12,0,0,0,0,16,39,52,6,0,0,0,2,31,38,18,7,0,0,0,23,21,17,5,7,0,4,0,17,15,9,5,0,0,1,0,19,20,0,0,0,0,0,0,10,0,7,1,4,2,0,0,0,0,4,9,3,4,2,1,0,0,2,2,0,2,2,0,0,0,0,0,7,1,1,0
2014/4/24 11:00,0,0,10,6,27,0,0,0,0,1,10,16,15,11,4,0,0,2,15,14,12,19,2,0,0,12,17,13,34,15,0,0,0,26,31,24,11,6,0,0,0,26,34,43,15,0,0,0,0,27,40,35,20,0,0,0,0,17,30,43,9,0,0,0,4,26,19,21,2,1,0,0,26,15,12,4,2,0,3,0,17,14,10,5,1,0,9,2,10,6,0,0,0,2,0,0,5,0,2,5,4,0,0,0,0,0,1,13,1,6,0,0,0,0,0,4,9,0,3,0,0,0,0,0,2,0,2,0
2014/4/24 12:00,0,0,15,7,14,0,0,0,0,9,7,27,30,18,9,0,0,3,9,26,25,26,4,0,0,12,18,26,39,11,0,0,0,24,31,38,24,7,0,0,0,35,42,45,24,0,0,0,0,25,53,50,19,0,0,0,0,16,39,51,9,0,0,0,6,26,27,22,5,1,0,0,30,14,9,13,3,0,4,0,18,26,13,8,3,0,5,1,19,24,0,0,0,2,0,0,5,0,10,1,1,1,0,0,0,0,2,12,1,1,0,0,0,0,3,2,3,3,0,0,0,0,0,0,5,2,1,4
2014/4/24 13:00,0,0,22,6,32,0,0,0,0,6,7,32,23,11,4,0,0,4,12,32,22,29,9,0,0,14,23,34,40,10,0,0,0,26,36,35,23,15,0,0,0,38,37,47,35,0,0,0,0,28,47,51,22,0,0,0,0,24,58,54,6,0,0,0,3,19,25,38,19,1,0,0,30,19,34,18,8,0,3,0,12,28,10,5,4,0,6,0,23,13,0,0,0,1,0,0,4,0,2,9,7,2,0,0,0,0,2,12,2,5,1,1,0,0,5,7,3,0,2,0,0,0,0,0,1,1,0,0
2014/4/24 14:00,0,0,17,15,25,0,0,0,0,4,7,24,18,20,1,0,0,2,20,31,24,28,7,0,0,16,23,44,39,25,0,0,0,28,46,30,21,9,0,0,0,33,37,45,23,0,0,0,0,41,64,61,21,0,0,0,0,19,35,62,13,0,0,0,6,24,31,31,9,1,0,0,31,26,30,14,14,0,6,0,13,28,16,8,5,0,3,2,18,14,0,0,0,1,0,0,3,0,4,12,3,0,0,0,0,0,1,9,5,4,1,0,0,0,3,2,7,2,7,0,0,0,0,0,5,0,3,0
2014/4/24 15:00,0,0,16,16,40,0,0,0,0,6,7,36,25,11,2,0,0,2,27,37,28,26,8,0,0,17,50,42,33,12,0,0,0,31,38,29,28,8,0,0,0,36,53,43,34,0,0,0,0,38,50,57,26,0,0,0,0,20,39,63,17,0,0,0,10,24,26,37,18,0,0,0,35,14,23,16,10,0,3,0,14,21,16,7,11,0,8,0,14,14,0,0,0,0,1,0,2,0,8,13,1,5,0,0,0,0,3,6,3,5,1,0,0,0,7,1,3,4,6,0,0,0,0,0,3,0,2,4
2014/4/24 16:00,0,0,13,9,33,0,0,0,0,8,14,28,18,19,4,0,0,9,29,65,21,37,7,0,0,5,50,70,60,19,0,0,0,50,53,31,27,26,0,0,0,41,68,50,30,0,0,0,0,40,56,56,35,0,0,0,0,21,56,67,18,0,0,0,11,20,37,53,27,0,0,0,43,19,20,24,16,0,3,0,34,23,16,13,8,0,6,1,18,24,0,0,0,4,0,0,2,0,5,17,3,4,0,0,0,0,3,7,0,7,3,0,0,0,6,5,4,11,3,0,0,0,0,0,10,0,2,2
2014/4/24 17:00,0,0,10,37,31,0,0,0,0,23,32,54,23,29,4,0,0,5,50,122,40,36,21,0,0,22,134,139,123,30,0,0,0,59,67,57,37,50,0,0,0,65,77,84,70,0,0,0,0,67,100,82,62,0,0,0,0,40,73,91,49,0,0,0,10,32,50,83,41,2,0,0,56,18,36,33,19,0,8,0,48,33,30,33,12,0,11,2,17,22,0,0,0,0,0,0,10,0,6,9,1,2,0,0,0,0,5,15,2,15,7,1,0,0,10,8,9,9,2,1,0,0,0,0,19,2,5,2
2014/4/24 18:00,0,0,14,44,63,0,0,0,0,12,33,57,27,35,11,0,0,14,49,108,33,47,21,0,0,37,83,85,105,29,0,0,0,102,84,79,43,46,0,0,0,94,90,98,70,0,0,0,0,86,122,97,85,0,0,0,0,38,78,165,55,0,0,0,9,56,75,87,51,2,0,0,75,23,48,56,30,0,17,0,46,39,32,28,20,0,19,2,41,29,0,0,0,4,1,0,9,0,10,18,6,4,0,0,0,0,9,29,3,22,6,2,0,0,13,15,8,11,7,3,0,0,0,0,13,3,4,5
2014/4/24 19:00,0,0,11,27,33,0,0,0,0,12,31,39,21,9,9,0,0,8,44,54,13,26,14,0,0,17,36,45,66,18,0,0,0,57,51,52,39,21,0,0,0,97,57,54,66,0,0,0,0,68,68,75,73,0,0,0,0,35,75,115,47,0,0,0,8,34,44,71,41,0,0,0,56,13,30,32,21,0,10,0,40,12,20,26,9,0,19,5,39,30,0,0,0,1,1,0,8,0,8,17,4,2,0,0,0,0,14,21,0,22,9,1,0,0,3,12,5,9,7,2,0,0,0,0,13,4,8,8
2014/4/24 20:00,0,0,3,22,14,0,0,0,0,0,14,32,14,6,1,0,0,0,22,24,5,14,7,0,0,10,30,27,24,9,0,0,0,28,36,20,25,18,0,0,0,46,38,31,28,0,0,0,0,38,65,53,39,0,0,0,0,37,43,85,30,0,0,0,4,21,29,39,31,5,0,0,35,9,28,33,23,0,3,0,21,13,15,14,5,0,11,1,23,14,0,0,0,0,0,0,2,0,5,4,0,1,0,0,0,0,11,11,1,16,4,3,0,0,0,4,5,9,4,0,0,0,0,0,4,0,4,1
2014/4/24 21:00,0,0,1,18,6,0,0,0,0,2,14,33,5,2,4,0,0,1,24,17,5,11,7,0,0,8,17,11,7,10,0,0,0,17,26,13,18,15,0,0,0,43,18,13,21,0,0,0,0,14,29,34,26,0,0,0,0,19,30,44,16,0,0,0,3,15,14,29,24,2,0,0,23,6,15,19,15,0,2,0,15,9,12,10,6,0,14,0,13,6,0,0,0,0,1,0,1,0,6,2,2,1,0,0,0,0,1,7,1,11,2,1,0,0,1,6,2,4,5,2,0,0,0,0,5,2,5,5
2014/4/24 22:00,0,0,0,8,9,0,0,0,0,1,8,22,4,3,2,0,0,0,14,7,1,7,3,0,0,5,20,14,16,8,0,0,0,9,18,8,16,7,0,0,0,19,31,13,19,0,0,0,0,17,28,24,18,0,0,0,0,9,16,45,23,0,0,0,4,5,7,22,13,0,0,0,10,4,10,22,13,0,2,0,5,7,21,13,0,0,3,0,10,8,0,0,0,1,1,0,2,0,1,3,2,0,0,0,0,0,1,3,0,14,4,0,0,0,0,5,2,4,3,4,0,0,0,0,1,0,7,2
2014/4/24 23:00,0,0,3,6,6,0,0,0,0,0,4,18,1,3,0,0,0,0,10,12,1,3,3,0,0,4,8,3,13,4,0,0,0,7,12,6,10,7,0,0,0,14,17,11,20,0,0,0,0,7,15,21,3,0,0,0,0,8,8,33,12,0,0,0,1,8,7,18,13,1,0,0,7,2,8,16,4,0,1,0,5,5,12,10,1,0,8,2,8,11,0,0,0,1,0,0,3,0,5,8,0,1,0,0,0,0,4,2,0,6,2,1,0,0,5,3,2,6,1,0,0,0,0,0,0,0,1,2
2014/4/25 0:00,0,0,0,6,2,0,0,0,0,1,2,10,4,0,1,0,0,0,1,13,0,1,1,0,0,4,8,5,3,2,0,0,0,0,7,4,2,3,0,0,0,9,8,7,11,0,0,0,0,5,6,11,3,0,0,0,0,8,9,14,13,0,0,0,3,4,10,5,3,0,0,0,5,1,5,6,4,0,2,0,8,2,3,3,0,0,2,1,4,4,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,3,0,1,0,0,1,1,2,1,4,1,0,0,0,0,1,1,1,2
2014/4/25 1:00,0,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,2,0,3,0,0,0,0,5,5,5,0,0,0,0,2,4,2,3,4,0,0,0,1,0,1,4,0,0,0,0,3,5,8,3,0,0,0,0,0,6,5,5,0,0,0,0,2,5,3,0,0,0,0,3,1,0,5,1,0,0,0,1,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1
2014/4/25 2:00,0,0,0,0,2,0,0,0,0,0,0,4,1,1,0,0,0,0,1,3,0,0,0,0,0,4,4,2,0,0,0,0,0,0,1,1,0,1,0,0,0,4,1,0,1,0,0,0,0,1,3,3,3,0,0,0,0,0,4,9,1,0,0,0,0,0,0,4,2,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014/4/25 3:00,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,1,0,0,0,0,0,1,1,3,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/4/25 4:00,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2014/4/25 5:00,0,0,1,2,1,0,0,0,0,0,3,1,6,4,0,0,0,1,1,1,3,1,0,0,0,3,3,3,5,3,0,0,0,8,0,0,2,2,0,0,0,2,4,6,4,0,0,0,0,2,2,2,4,0,0,0,0,1,1,0,0,0,0,0,3,1,4,0,0,0,0,0,5,1,1,1,0,0,1,0,3,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
2014/4/25 6:00,0,0,1,5,4,0,0,0,0,0,4,18,29,14,2,0,0,5,3,14,19,34,2,0,0,7,8,14,32,21,0,0,0,10,5,8,6,11,0,0,0,11,13,29,26,0,0,0,0,5,9,17,6,0,0,0,0,4,5,12,4,0,0,0,13,6,4,2,2,0,0,0,28,6,2,4,0,0,0,0,12,5,2,1,1,0,1,0,5,7,0,0,0,0,0,0,4,0,1,2,0,1,0,0,0,0,0,4,1,1,2,0,0,0,0,2,5,1,1,0,0,0,0,0,1,1,1,1
2014/4/25 7:00,0,0,4,7,10,0,0,0,0,5,12,35,63,30,1,0,0,6,6,17,58,82,6,0,0,18,14,36,56,24,0,0,0,21,11,19,17,7,0,0,0,31,21,54,30,0,0,0,0,19,29,31,21,0,0,0,0,9,22,23,0,0,0,0,11,13,19,12,8,0,0,0,57,10,8,15,6,0,1,0,28,18,8,6,1,0,2,1,19,22,0,0,0,2,0,0,14,0,2,4,0,1,0,0,0,0,0,15,6,0,1,0,0,0,2,0,14,3,0,0,0,0,0,0,4,2,1,0
2014/4/25 8:00,0,0,0,13,18,0,0,0,0,4,12,40,82,51,3,0,0,2,18,48,83,116,11,0,0,27,42,66,126,68,0,0,0,43,49,60,45,29,0,0,0,48,53,96,65,0,0,0,0,48,68,73,33,0,0,0,0,28,63,48,13,0,0,0,11,54,44,27,13,0,0,0,101,34,27,11,10,0,2,0,49,37,8,15,4,0,2,2,52,62,0,0,0,0,0,0,44,0,6,22,3,2,0,0,0,0,1,48,11,4,0,0,0,0,2,4,17,4,1,0,0,0,0,0,17,2,0,2
2014/4/25 9:00,0,0,5,18,24,0,0,0,0,4,13,40,55,34,2,0,0,4,15,60,50,75,8,0,0,54,31,60,122,53,0,0,0,50,54,75,50,28,0,0,0,71,73,90,50,0,0,0,0,32,62,71,24,0,0,0,0,17,83,57,4,0,0,0,4,82,64,23,9,0,0,0,67,52,30,16,9,0,7,0,45,29,12,12,7,0,3,1,56,71,0,0,0,1,0,0,28,0,3,28,4,6,0,0,0,0,5,30,8,2,2,1,0,0,2,2,9,2,1,0,0,0,0,0,10,1,4,4
2014/4/25 10:00,0,0,2,10,17,0,0,0,0,3,4,25,17,15,5,0,0,2,10,38,10,25,5,0,0,13,22,25,68,14,0,0,0,38,41,35,29,17,0,0,0,44,35,30,24,0,0,0,0,25,58,32,10,0,0,0,0,17,41,41,7,0,0,0,4,24,25,16,8,0,0,0,35,25,26,12,6,0,1,0,24,22,10,2,2,0,2,0,21,18,0,0,0,2,0,0,8,0,0,7,1,2,0,0,0,0,1,16,6,2,2,0,0,0,2,5,2,3,1,0,0,0,0,0,2,1,1,3
2014/4/25 11:00,0,0,6,8,15,0,0,0,0,7,4,20,16,15,1,0,0,8,12,22,12,22,5,0,0,17,17,28,33,16,0,0,0,29,26,17,22,8,0,0,0,33,26,37,19,0,0,0,0,34,51,37,19,0,0,0,0,18,40,46,11,0,0,0,2,19,24,21,12,0,0,0,36,13,14,15,2,0,7,0,17,20,15,6,1,0,3,0,18,8,0,0,0,0,0,0,8,0,2,8,2,4,0,0,0,0,1,8,2,5,2,1,0,0,1,4,4,1,1,0,0,0,0,0,1,2,4,1
2014/4/25 12:00,0,0,1,15,21,0,0,0,0,7,15,27,31,19,2,0,0,6,24,17,34,36,10,0,0,16,21,35,42,19,0,0,0,33,36,29,23,16,0,0,0,40,24,51,23,0,0,0,0,46,68,37,22,0,0,0,0,27,42,65,12,0,0,0,2,31,42,29,13,0,0,0,45,15,23,13,8,0,5,0,20,19,18,6,5,0,4,0,21,21,0,0,0,0,1,0,8,0,7,14,2,1,0,0,0,0,3,10,0,7,0,2,0,0,1,1,5,4,1,0,0,0,0,0,4,2,1,3
2014/4/25 13:00,0,0,2,11,27,0,0,0,0,4,8,31,23,21,0,0,0,5,12,23,35,46,5,0,0,16,27,38,45,18,0,0,0,37,50,35,26,9,0,0,0,51,47,63,30,0,0,0,0,33,65,49,32,0,0,0,0,34,52,64,11,0,0,0,4,22,38,33,12,0,0,0,47,17,22,11,6,0,5,0,25,48,10,9,2,0,3,0,19,31,0,0,0,0,1,0,4,0,4,8,2,3,0,0,0,0,1,21,1,8,2,2,0,0,3,5,2,2,2,0,0,0,0,0,8,1,1,2
2014/4/25 14:00,0,0,1,15,31,0,0,0,0,13,12,23,25,25,4,0,0,4,18,38,26,25,6,0,0,14,35,48,51,19,0,0,0,36,48,33,19,14,0,0,0,46,63,56,25,0,0,0,0,59,48,62,31,0,0,0,0,29,53,44,18,0,0,0,5,30,35,31,12,1,0,0,35,17,24,15,9,0,4,0,21,19,15,13,2,0,9,0,26,21,0,0,0,0,1,0,7,0,8,10,3,2,0,0,0,0,0,18,1,10,0,1,0,0,2,5,4,5,0,2,0,0,0,0,5,1,3,7
2014/4/25 15:00,0,0,4,14,32,0,0,0,0,18,18,27,16,14,2,0,0,1,24,57,23,27,10,0,0,13,36,47,43,18,0,0,0,43,32,31,31,11,0,0,0,63,37,43,36,0,0,0,0,54,54,66,24,0,0,0,0,34,44,54,19,0,0,0,5,27,23,43,26,1,0,0,46,19,30,21,12,0,4,0,43,33,18,13,5,0,12,0,15,14,0,0,0,4,2,0,9,0,14,9,4,0,0,0,0,0,5,10,2,4,2,1,0,0,5,8,4,3,2,0,0,0,0,0,6,0,5,2
2014/4/25 16:00,0,0,7,30,23,0,0,0,0,16,18,42,20,25,2,0,0,8,47,90,20,34,13,0,0,11,69,106,83,24,0,0,0,61,57,32,24,23,0,0,0,58,46,50,49,0,0,0,0,42,58,60,49,0,0,0,0,36,46,74,29,0,0,0,5,23,39,54,30,0,0,0,56,27,29,22,18,0,8,0,39,33,24,23,18,0,5,0,26,15,0,0,0,1,1,0,7,0,11,7,2,1,0,0,0,0,6,13,3,9,1,3,0,0,12,4,7,2,1,0,0,0,0,0,12,3,4,5
2014/4/25 17:00,0,0,17,35,39,0,0,0,0,24,31,47,26,20,4,0,0,12,48,122,25,31,18,0,0,20,102,121,140,30,0,0,0,83,74,56,54,37,0,0,0,67,78,65,51,0,0,0,0,82,85,88,87,0,0,0,0,52,77,117,46,0,0,0,9,24,48,81,59,2,0,0,79,15,44,37,27,0,14,0,53,33,26,25,9,0,9,0,26,29,0,0,0,2,1,0,12,0,16,20,1,5,0,0,0,0,6,15,1,21,1,1,0,0,13,13,8,6,4,2,0,0,0,0,23,1,1,6
2014/4/25 18:00,0,0,10,45,47,0,0,0,0,23,22,48,25,22,5,0,0,7,40,75,14,18,14,0,0,23,69,68,91,24,0,0,0,84,70,54,31,33,0,0,0,96,74,39,57,0,0,0,0,86,96,90,82,0,0,0,0,42,77,138,44,0,0,0,18,29,41,70,53,2,0,0,76,31,47,44,23,0,15,0,34,26,30,18,16,0,26,0,38,29,0,0,0,2,2,0,6,0,15,21,4,2,0,0,0,0,14,24,6,18,4,3,0,0,15,8,11,10,9,3,0,0,0,0,25,3,6,3
2014/4/25 19:00,0,0,9,19,24,0,0,0,0,4,24,37,9,18,4,0,0,3,22,42,11,14,17,0,0,15,31,40,33,12,0,0,0,53,44,40,20,25,0,0,0,74,54,35,39,0,0,0,0,58,80,64,58,0,0,0,0,37,54,103,40,0,0,0,12,19,39,82,45,1,0,0,72,16,27,29,11,0,5,0,29,9,11,15,15,0,10,0,18,21,0,0,0,1,0,0,2,0,4,13,2,2,0,0,0,0,6,23,2,19,7,2,0,0,4,12,9,9,5,1,0,0,0,0,25,7,6,7
2014/4/25 20:00,0,0,1,10,12,0,0,0,0,0,8,21,9,3,7,0,0,0,16,26,2,16,12,0,0,6,26,18,28,12,0,0,0,27,25,20,11,13,0,0,0,27,35,9,17,0,0,0,0,27,37,41,16,0,0,0,0,20,28,63,28,0,0,0,6,15,13,37,22,1,0,0,29,18,21,17,6,0,0,0,11,11,11,14,5,0,16,0,13,9,0,0,0,0,0,0,2,0,4,4,1,3,0,0,0,0,2,8,0,6,3,1,0,0,3,3,7,8,4,2,0,0,0,0,12,1,5,3
